num_facture,date_facture,vendeur_nom,vendeur_adresse,vendeur_id_fiscal,iban,client_nom,client_adresse,client_id_fiscal,tva,sous_total,taxe,total,path_picture
48223084,12/05/2018,Rodriguez-Conley,"778 Smith Port Stephensmouth, HI 54963",960-76-8418,GB72JCTX43802931858904,Gregory Inc,"670 Kristen Hill Gillespieside, MN 95724",983-91-8412,10%,"304,70","30,47","335,17",batch_1/invoice_40_color_B_251.pdf0.jpg
59989382,11/30/2015,Rosario-Ross,"268 Rhonda Canyon Suite 287 Harrisonburgh, KS 31596",970-83-7572,GBO5TABD94649396711021,Lawrence PLC,Unit 2347 Box 7613 DPO AP 30290,946-97-4759,10%,"4404,89","440,49","4845,38",batch_1/invoice_976.pdf0.jpg
46915335,07/08/2020,Aguilar-Thompson,"8038 Silva Trace Suite 635 Valeriemouth, WV 14566",956-83-8987,GB14U0FC23209846088600,"Mcintyre, Becker and Moore","4441 Wise Keys Skinnermouth, SC 35784",978-84-3101,10%,"20,00","2,00","22,00",batch_1/invoice_780.pdf0.jpg
28618390,08/09/2014,Vance Inc,"430 Perez Radial Apt. 467 South Anthony, FL 10782",948-84-5768,GBO5TNVQ52119718006120,"Brown, Smith and Blevins","1897 Michele Key Apt. 753 New Samanthaville, WA 50514",938-95-2146,10%,"298,56","29,86","328,42",batch_1/invoice_781.pdf0.jpg
98542442,07/25/2018,Frederick-Norton,"84929 Baker Land Apt. 740 North Krystal, CO 84423",992-94-0566,GB51TNDF30777285290835,"Eaton, Lane and Robinson","3548 Taylor Route Suite 209 Bridgesstad, SC 36378",992-73-5135,10%,"599,70","59,97","659,67",batch_1/invoice_977.pdf0.jpg
87456388,02/10/2012,Norris-Duran,"585 Erik Locks Sonyafort, NV 79566",927-96-7732,GB65LOLY47932229833502,Marshall and Sons,"6576 Frazier Land Apt. 370 South Andrew, CO 19391",964-98-8357,10%,"258,78","25,88","284,66",batch_1/invoice_74_color_B_249.pdf0.jpg
49153414,03/25/2019,Ingram-Mcclain,"9253 Linda Harbors Port Christopherport, TN 98361",909-91-4832,GB13TOXN01473004117176,Owen Inc,"82599 David Ridge Cindyburgh, MN 86421",959-77-8164,10%,"47270,98","4727,10","51998,08",batch_1/invoice_574.pdf0.jpg
94138597,02/05/2018,Ochoa-Scott,"643 Amy Stream New Kyleview, ME 77494",921-82-1053,GB39FJQT64782214064821,Green LLC,"194 Sara Wells Apt. 125 Terrellport, OK 77300",965-99-1263,10%,"1612,50","161,25","1773,75",batch_1/invoice_712.pdf0.jpg
28248186,06/03/2018,Robinson Group,Unit 3427 Box 4035 DPO AE 86325,955-94-0970,GB85CZLF00079861232359,Barton-Higgins,"19425 Raymond Drives Suite 129 Singletonview, CT 96127",971-95-7428,10%,"3959,83","395,98","4355,81",batch_1/invoice_52.pdf0.jpg
13507183,09/09/2015,Chavez Ltd,"2188 Robert Expressway Apt. 336 New John, NE 09400",904-77-6503,GB41RNKZ61126734301911,Roberts Ltd,"167 Ethan Knolls Reyestown, NC 40977",956-94-0439,10%,"1026,72","102,67","1129,39",batch_1/invoice_713.pdf0.jpg
90042261,05/29/2012,Weiss PLC,"PSC 8498, Box 1275 APO AA 06264",983-82-6061,GB72HMQE28642304746187,"Garcia, Bates and Romero","752 Davis Villages Chavezborough, GA 28510",972-76-9844,10%,"660,47","66,05","726,52",batch_1/invoice_575.pdf0.jpg
65345089,12/24/2020,Roberts Group,"058 Laura Squares East Saramouth, WA 49444",978-71-2963,GB41CYBY20444587829017,Whitaker-Kelly,"736 Krystal Ways Suite 151 North Louis, SC 84132",958-90-2468,10%,"1395,52","139,55","1535,07",batch_1/invoice_53.pdf0.jpg
26363966,06/13/2016,"Griffin, Cox and Day","3670 Wong Keys South Troy, NV 46433",989-73-7669,GB70PACC88989412041655,Fox Inc,"76771 Watson Knoll North Joshuaberg, AK 66475",935-80-4731,10%,"294,40","29,44","323,84",batch_1/invoice_246.pdf0.jpg
23894332,06/16/2015,Hill-Perez,"51592 Day Street Suite 168 New Michaelbury, IA 86887",973-71-5376,GB90VOAB45407915575922,Mora-Manning,"PSC 8456, Box 7614 APO AE 04945",923-97-7736,10%,"42880,54","4288,05","47168,59",batch_1/invoice_264_color_B_248.pdf0.jpg
99923268,05/29/2012,Stone Group,"27459 Jesse Shore Apt. 968 Tylerport, IA 93794",942-81-3484,GB97BFFJ82915099113857,Morrison-Donaldson,"690 Robert Passage Apt. 542 West Victor, CT 38844",993-87-2513,10%,"191,64","19,16","210,80",batch_1/invoice_315_color_B_247.pdf0.jpg
19512841,06/18/2012,Camacho-Stewart,"99489 Brown Stream Whitetown, NY 24886",971-74-5288,GB42KUJL76533439438067,Fleming Ltd,"55160 Robert Way Jamesland, KY 92755",914-75-0393,10%,"1002,64","100,26","1102,90",batch_1/invoice_247.pdf0.jpg
56192997,08/16/2019,Scott and Sons,"764 Powell Place West Jamesfort, CA 72093",967-99-4574,GB77LPQP61821992497386,"Ingram, Mcdaniel and Wilson","396 Katherine Passage Suite 931 South Leslie, DE 57133",936-88-6197,10%,"2739,91","273,99","3013,90",batch_1/invoice_280_color_B_254.pdf0.jpg
14845988,10/25/2017,"Taylor, Chen and Hooper","618 Carter Crossing Apt. 664 Lake Katherine, RI 69561",911-99-2953,GB69IYPG46840865461250,Porter-Martinez,"9045 Robin Roads Apt. 802 Mirandatown, VA 26452",962-99-2449,10%,"1505,88","150,59","1656,47",batch_1/invoice_688.pdf0.jpg
25078556,01/09/2015,Valencia-Pearson,"430 Reed Path Apt. 882 Port Laura, CT 63695",999-81-6272,GB16TPHW33141986905434,Lambert PLC,"59924 Melinda Shores Lake Krystal, NH 19984",946-90-4600,10%,"1209,13","120,91","1330,04",batch_1/invoice_689.pdf0.jpg
22809328,12/27/2011,Villarreal-French,"01208 Morales Ranch Port Williamport, DC 68573",961-87-6966,GB67YBXG82461526820050,Pope-Garcia,"58387 Shane Tunnel Apt. 525 Kempburgh, AK 70881",927-87-9509,10%,"2120,75","212,08","2332,83",batch_1/invoice_67_color_B_253.pdf0.jpg
80930562,08/14/2012,Harvey-Bell,"2289 Jacobs Orchard West Amanda, MN 41051",989-76-2310,GB64HCMB38220199023910,Vazquez Inc,"6424 Terry Cliff New Jacob, RI 57421",918-83-5577,10%,"1759,82","175,98","1935,80",batch_1/invoice_142.pdf0.jpg
60907167,09/02/2013,Sanchez-Villanueva,USCGC Wagner FPO AA 58422,960-86-5676,GB76WMPQ60515492563026,Freeman-Taylor,"328 Emily Ford Suite 280 Cunninghamland, MO 52038",913-96-8458,10%,"1831,85","183,19","2015,04",batch_1/invoice_324.pdf0.jpg
15700884,01/15/2021,Franklin PLC,"539 Garcia Landing Michelleside, UT 75504",925-70-7096,GBO7DPWN52348077081294,Schultz Group,"688 Roman Crossing Suite 404 East Robert, VT 58551",948-88-6750,10%,"39,96","4,00","43,96",batch_1/invoice_325.pdf0.jpg
26675003,10/24/2012,Wright-Lucas,"602 Lisa Mews Suite 300 Livingstonton, VT 48889",946-79-2529,GB92UKUV22836497179015,Hayes Inc,"959 Michael Ridges Carterhaven, MO 19856",966-87-8299,10%,"161,60","16,16","177,76",batch_1/invoice_143.pdf0.jpg
80871648,02/18/2013,Yang-Pierce,"1317 James Divide Smithland, HI 32229",954-85-0044,GB25ZFAI91755323700041,Wilson-Martinez,"31524 Tonya Freeway Cartermouth, MD 31955",971-96-3128,10%,"182,18","18,22","200,40",batch_1/invoice_670.pdf0.jpg
83087619,05/06/2019,Murray-Blake,"0236 Hayes Turnpike Suite 528 South Michaelchester, MD 11205",929-91-8415,GB60VBTM64941117655704,Turner-Wilkins,"02804 Higgins Summit Lake Justin, RI 81038",917-94-9139,10%,"156,74","15,67","172,41",batch_1/invoice_886.pdf0.jpg
40122783,12/03/2019,"Davis, Jones and Smith","57198 Adrian Squares Lunachester, AZ 52099",966-84-3884,GB89GMXK96405554903257,Contreras-Gray,"394 White Camp Apt. 202 Fraziershire, NY 14255",959-72-8780,10%,"129,11","12,91","142,02",batch_1/invoice_416.pdf0.jpg
61987058,11/13/2014,"Schneider, Johnston and Aguirre","99443 Rodriguez Center Edwinfurt, MI 35731",962-74-6839,GB36KTDL23862064037578,"Perry, Elliott and Gray","3414 Christina Grove Brianmouth, CO 49582",999-80-6296,10%,"342,77","34,28","377,05",batch_1/invoice_887.pdf0.jpg
98605220,03/17/2016,"Hernandez, Green and Lloyd","92340 Gonzalez Greens West Patrick, CO 12332",953-72-5962,GB75NNPW12043314244332,Matthews-Roman,"0773 Claudia Mountain Apt. 279 Chenstad, CO 51180",978-83-2347,10%,"151,74","15,17","166,91",batch_1/invoice_417.pdf0.jpg
66506031,05/05/2021,Watson Group,"28869 Kayla Pine Apt. 955 East Teresaberg, NY 32990",907-71-8995,GB12BMFP19861449089224,Hill-Dyer,"14385 Estrada Junction Sandovalshire, AZ 57143",963-79-0017,10%,"2730,08","273,01","3003,09",batch_1/invoice_368_color_B_240.pdf0.jpg
46460686,12/23/2017,"Barnes, Parks and Jenkins","1634 David Tunnel Lake Travis, OH 97947",959-97-6402,GB81KEXX59335879906444,"Caldwell, Whitehead and Schwartz","976 Andrea Summit Suite 169 Jasonburgh, IL 72754",917-78-5620,10%,"16792,36","1679,24","18471,60",batch_1/invoice_671.pdf0.jpg
20701368,02/02/2012,Hernandez Inc,"970 Kayla Vista Apt. 484 Port Diana, CO 52987",926-82-9402,GB54DPV046796458979648,Marsh PLC,"30848 Hansen Curve Suite 597 South Janetstad, WV 41334",902-70-4398,10%,"1287,97","128,80","1416,77",batch_1/invoice_346_color_B_247.pdf0.jpg
72929361,06/29/2020,Dawson-Strickland,"460 Turner Loop North Williamtown, OR 35075",978-85-9516,GB56WEKG51144252787794,Hobbs-Stevens,Unit 4520 Box 4858 DPO AP 27104,998-97-4745,10%,"295,00","29,50","324,50",batch_1/invoice_484.pdf0.jpg
44048791,06/30/2015,Baird-Morris,"66828 Wallace Fork Port Bettyport, OH 62954",931-85-8710,GB76TFWV61243574137339,Smith-Wells,"7801 Gilbert Cliff Apt. 666 Staceyton, NC 37739",931-94-0010,10%,"11777,83","1177,78","12955,61",batch_1/invoice_814.pdf0.jpg
53489259,04/03/2013,Palmer PLC,"9910 Douglas Springs Campbellhaven, DC 35719",917-70-8703,GBO7YXBE30378903392383,Chavez-Marquez,"39766 Kelly Locks East Justin, NH 68288",968-84-5612,10%,"1372,40","137,24","1509,64",batch_1/invoice_145_color_B_244.pdf0.jpg
98852451,09/02/2019,Peterson LLC,USS Daniels FPO AP 91825,979-97-7990,GB94KFMA16445522709946,"Patterson, Pierce and Fuentes","79040 Anderson Fort Michaelport, SD 42110",932-87-9276,10%,"3773,85","377,38","4151,23",batch_1/invoice_485.pdf0.jpg
67123367,03/19/2020,Bennett PLC,"202 Burgess Parkways Apt. 328 Port Kevin, IL 29161",929-98-9064,GB57PLEF02128879147146,Hernandez LLC,"930 Lane Trail Johnsonfurt, DE 94674",936-77-0304,10%,"1609,91","160,99","1770,90",batch_1/invoice_815.pdf0.jpg
67182330,06/05/2014,"Eaton, Thomas and Harrington",Unit 6671 Box 0945 DPO AE 59527,954-99-7182,GB28JALD66709047561002,Wright-Johnson,"170 Nguyen Burg South Raymondberg, VT 69508",955-98-4068,10%,"368,79","36,88","405,67",batch_1/invoice_121_color_B_253.pdf0.jpg
95710850,10/30/2015,Mckenzie PLC,Unit 0264 Box 6181 DPO AE 55696,987-76-8765,GB79NIPG77856525741300,"Salazar, Dunlap and Graham","97339 Erika Ramp South Alicia, VT 27854",912-74-2235,10%,"38,00","3,80","41,80",batch_1/invoice_249_color_B_240.pdf0.jpg
69934544,04/17/2014,Spence-Castro,"547 Reynolds Trafficway Suite 938 Joshuabury, RI 79742",965-84-3671,GB22MTVU06245364076494,Wolfe and Sons,"45940 Larson Stravenue Suite 451 Port Michelle, WI 66283",937-77-3183,10%,"39,96","4,00","43,96",batch_1/invoice_38.pdf0.jpg
52230192,08/10/2012,Campbell-Gordon,"679 Pope Plains Suite 458 Meganburgh, HI 68136",941-97-5712,GB57FLQY83891707664947,"Smith, Richardson and Brown","2192 Kenneth Walk Obrienmouth, MN 10662",979-94-7617,10%,"15553,60","1555,36","17108,96",batch_1/invoice_778.pdf0.jpg
25596256,10/14/2020,Choi Inc,"4261 Keller Trafficway South Dustin, UT 84981",946-71-9972,GB95UXLL05973666430772,"Boyd, Davis and Mason","277 Katrina Falls Suite 150 Carterton, RI 56751",989-92-4630,10%,"420,70","42,07","462,77",batch_1/invoice_39.pdf0.jpg
59334099,12/04/2019,Jones LLC,"83363 Hopkins Light Apt. 606 Alejandroshire, NM 15108",947-97-3877,GB70MKIO11579991870319,Roberts and Sons,"874 Mary Lock Lake Wayne, OR 37846",948-83-5320,10%,"97,00","9,70","106,70",batch_1/invoice_779.pdf0.jpg
28428192,07/16/2015,Gray-Dean,"56252 Roger Heights Suite 697 Lake Rodneyville, CT 20105",932-98-4997,GB580RZH78424092129558,"Mills, Campos and Freeman","8149 Jackson Springs Port Matthewport, NM 72764",947-81-0049,10%,"5841,25","584,12","6425,37",batch_1/invoice_59_color_B_241.pdf0.jpg
41893391,08/08/2015,Moore and Sons,"868 Vega Port Apt. 066 Garymouth, AR 24981",930-88-0820,GB48YTIM62309578008008,"Charles, Vazquez and Fernandez","05284 Keith Ridge Nicolefurt, NY 77643",987-79-8047,10%,"1307,46","130,75","1438,21",batch_1/invoice_639.pdf0.jpg
50712639,01/10/2021,"Smith, Blackburn and Barton","527 Gamble Field Lake Susan, MN 36957",949-87-6355,GB38RUWI118575594469382,Harris-Barrera,"72930 Benjamin Forge Terrimouth, VA 11648",963-79-1945,10%,"189,55","18,95","208,50",batch_1/invoice_638.pdf0.jpg
51608394,04/17/2015,"Mays, Garner and Jordan","427 Samantha Pine Apt. 300 Sallyhaven, TN 20320",998-76-5343,GBO5EIFG20304725099654,Kramer-Moody,"667 Emily Port Apt. 782 East Stacyhaven, DE 64366",994-92-7714,10%,"907,75","90,78","998,53",batch_1/invoice_955.pdf0.jpg
96503490,03/06/2013,"Wright, Martin and Carter","97137 Martinez Terrace Evanshaven, MI 20488",961-88-3600,GB18VMZ136583931275696,Schneider Ltd,"2279 Amy Shores Foxtown, KS 92241",952-96-4404,10%,"14709,00","1470,90","16179,90",batch_1/invoice_425_color_B_252.pdf0.jpg
90841776,01/12/2019,Brandt-Hunter,"0100 Hernandez Rest West Brad, CA 47567",988-85-0424,GB65CCER13965582291251,Brennan-Smith,"46563 Wright Turnpike Apt. 361 Hobbsmouth, NM 58425",986-87-8058,10%,"100,00","10,00","110,00",batch_1/invoice_954.pdf0.jpg
52676405,09/02/2017,Phillips-Barnes,"96213 Nelson Mission Apt. 146 Briannashire, NV 95032",950-76-4110,GB10HUNR83412055935003,Avila-Miller,"8595 Davis Crescent Shaunborough, IA 10338",930-74-7345,10%,"150,85","15,09","165,94",batch_1/invoice_199.pdf0.jpg
54350218,07/29/2018,Lawrence LLC,"90708 Cody Island Suite 930 Michaelton, PA 34086",999-77-6019,GB46TSFB42464775055647,"Richards, Pittman and Scott","52054 Lori Ridges Suite 314 East Angelaville, AK 95465",964-78-1944,10%,"438,41","43,84","482,25",batch_1/invoice_198.pdf0.jpg
60991397,02/25/2021,Blair LLC,"9845 Cook Roads West Williamville, GA 05056",914-95-7815,GBO4RGGJ85647081589357,"Gomez, Hall and Boyd","1325 Robert Junction Port Erika, ID 22552",918-72-7408,10%,"255,68","25,57","281,25",batch_1/invoice_557.pdf0.jpg
10819011,02/09/2018,Callahan and Sons,"819 John Garden West Michael, IA 02605",979-84-7639,GB86NQQT03667558194494,King-Harris,"3468 Hill Corners Suite 409 North Catherine, MS 73015",988-88-5388,10%,"510,64","51,06","561,70",batch_1/invoice_731.pdf0.jpg
69642118,08/21/2013,Collins-Case,"0100 Walker Summit Apt. 469 Mckeeview, CA 28688",981-99-6134,GB85GJBG73762850564540,"Walker, Johnson and Delgado","0514 Weaver Views East Stephanie, WV 89057",978-80-5348,10%,"179,49","17,95","197,44",batch_1/invoice_71.pdf0.jpg
50554106,12/17/2012,Fernandez LLC,Unit 8218 Box 9086 DPO AP 82804,984-86-2338,GB21QVKP16311519636055,Brown-Carr,"98591 Harris Islands South Marthamouth, KY 68885",906-94-4177,10%,"17148,75","1714,88","18863,63",batch_1/invoice_730.pdf0.jpg
41290662,08/31/2014,"Steele, Trujillo and Becker","PSC 4600, Box 3256 APO AE 71130",978-97-3703,GB67KEQG88994813669550,Hernandez PLC,"86898 Allison Valley Suite 583 Markbury, KY 35305",930-75-7398,10%,"350,95","35,10","386,05",batch_1/invoice_556.pdf0.jpg
32075407,04/16/2017,"Duncan, Montes and Cooper","13062 Cathy Estates Apt. 508 Stephensmouth, GA 22100",953-92-8192,GB500DWZ90242536175287,"Stephens, Thompson and Cooper","090 Matthew Camp Lake Caroltown, NE 29614",944-85-5331,10%,"3809,95","381,00","4190,95",batch_1/invoice_70.pdf0.jpg
69045418,06/09/2015,Thompson-Hopkins,"489 Bryan Prairie Apt. 613 Williamsshire, WA 68805",900-78-6892,GB64TGAX75090212528002,Zavala-Brooks,"295 Gaines River South Wayneburgh, TX 25796",929-92-4267,10%,"24,49","2,45","26,94",batch_1/invoice_208_color_B_241.pdf0.jpg
91966464,08/24/2020,Taylor and Sons,"073 Christopher Fall Georgemouth, CA 01544",982-80-5952,GB14ETFJ75094365759842,Hays and Sons,"63998 Rojas Trafficway Port Danny, NC 49968",990-91-6829,10%,"1267,95","126,80","1394,75",batch_1/invoice_265.pdf0.jpg
59932057,01/17/2021,Navarro-Jensen,"092 David Plains Apt. 475 Williamsonport, NM 97897",930-91-8783,GB54JPDR27618813241451,Jones Inc,"31107 Nicholas Crest Apt. 286 Tammyfurt, RI 24469",984-73-8910,10%,"18120,00","1812,00","19932,00",batch_1/invoice_264.pdf0.jpg
48902311,03/31/2016,Hill Group,"47445 Tiffany Canyon Suite 530 Lake Carolyn, MN 88734",964-97-3541,GB57HSXH62221465152779,Calhoun PLC,"692 Pittman Square Apt. 121 Victorfort, KY 65016",961-78-6129,10%,"586,87","58,69","645,56",batch_1/invoice_280.pdf0.jpg
94404257,07/03/2013,Cruz PLC,USNV Harris FPO AA 34966,964-99-8203,GB31XOVK34958853133204,Sandoval-Phillips,"23699 James Villages Suite 818 West Tamara, MS 58825",976-94-5245,10%,"126,27","12,63","138,90",batch_1/invoice_281.pdf0.jpg
87428284,06/17/2015,Grant and Sons,"9167 Holly Divide Apt. 414 Combsside, MI 28094",990-75-0951,GB78DQDN59792115898542,"Meza, Harrison and Campbell","8386 John Spurs Lauraberg, HI 82777",934-80-1178,10%,"19,56","1,96","21,52",batch_1/invoice_428.pdf0.jpg
75299595,06/03/2011,"Cox, Bell and Rodriguez","2621 Osborn Walk Suite 041 East Sheila, NJ 06414",999-83-6062,GB50QASL35790297004591,Jackson Group,"88641 Patrick Ports Suite 993 Erinfort, TX 62441",942-80-8954,10%,"247,86","24,79","272,65",batch_1/invoice_429.pdf0.jpg
52301916,10/20/2014,Rose LLC,"943 Trevino Fall Gonzalezstad, WA 79151",908-74-0835,GB200JAP91742618094679,Sullivan Ltd,"4072 George Field Apt. 715 South Richard, CO 62874",945-98-6880,10%,"188,66","18,87","207,53",batch_1/invoice_319_color_B_242.pdf0.jpg
49656852,08/28/2016,Ross and Sons,"8675 Wayne Island Andersontown, OK 24826",965-74-9127,GB83DUWH39995300044767,"Wall, Gonzalez and Armstrong","25143 Charles Dam Kimberlystad, MS 62115",983-85-6334,10%,"47696,50","4769,65","52466,15",batch_1/invoice_124_color_B_253.pdf0.jpg
89404218,10/17/2017,Rivera LLC,"599 Ashley Street West Roberto, NC 15828",996-87-6523,GB31WDQP09856298493504,Zamora-Robbins,"1703 Derek Gardens Apt. 585 Melissashire, MO 64406",956-90-1712,10%,"458,11","45,81","503,92",batch_1/invoice_206_color_B_251.pdf0.jpg
69490839,12/17/2016,Mccall-Walker,"6660 Davis Inlet Suite 784 East Aprilfort, NM 41366",968-78-3508,GB83GULT21494430839965,Parks and Sons,"382 Garcia Park Apt. 386 Micheleland, IL 51034",907-83-4849,10%,"799,75","79,98","879,73",batch_1/invoice_399_color_B_248.pdf0.jpg
22434910,12/30/2015,Orozco PLC,"56647 Kari Squares North Kenneth, NC 63232",932-74-5299,GB97SYXK21154194731792,Miller Group,"2815 Perez Drives Port Danielchester, OK 76007",993-87-4206,10%,"312,85","31,28","344,13",batch_1/invoice_94.pdf0.jpg
66525131,07/26/2014,Morales-Wells,"59861 Joshua River Suite 577 Baileyhaven, LA 44555",922-97-1027,GB42YUKZ76503407905762,Moreno PLC,"1231 Christina Circles West Rebeccachester, NJ 17987",985-90-2461,10%,"204,32","20,43","224,75",batch_1/invoice_922.pdf0.jpg
64291160,02/17/2016,"Evans, Bowman and Randolph","3817 Henderson Ranch Apt. 490 Jordantown, CA 83940",930-86-1952,GB16CKZJ66620560829546,Weiss-Thomas,"04037 William Underpass North Angela, WI 46397",964-91-6604,10%,"135,00","13,50","148,50",batch_1/invoice_95.pdf0.jpg
26388025,09/01/2018,"Green, Sanchez and Shannon","10056 Wright Mission Suite 229 Coleside, CO 49749",992-75-0742,GB88UACG16491215528907,Robertson-Davis,"175 Bobby Inlet Mooremouth, WI 38635",923-92-7597,10%,"18,84","1,88","20,72",batch_1/invoice_235_color_B_240.pdf0.jpg
47089332,08/20/2017,Thompson Group,"78468 Williams Port Suite 634 Sandrabury, MN 36834",997-70-4028,GB82VPWL04121428059686,"Green, Jackson and Farley","2167 Lori Heights Apt. 384 New Kelly, TX 50472",912-86-6428,10%,"5389,56","538,96","5928,52",batch_1/invoice_923.pdf0.jpg
82200633,04/05/2019,Price-Booker,"1874 Jamie Stream Crystaltown, WI 69500",955-99-2813,GB20ULJH49710006620660,Campbell PLC,"796 Simpson Radial Apt. 675 North Whitneymouth, NY 42538",921-86-1668,10%,"497,96","49,80","547,76",batch_1/invoice_388.pdf0.jpg
65129596,09/12/2017,Lyons LLC,"23051 Morgan Meadows New Reginald, RI 17819",931-82-3316,GB41NPJB76324347330770,Mccormick-Williams,"8584 Wood Divide Moralesside, MS 07750",928-98-9418,10%,"265,48","26,55","292,03",batch_1/invoice_314_color_B_241.pdf0.jpg
65882528,01/08/2014,"Andrews, Smith and Simon",USNS Ortega FPO AP 07766,907-86-6729,GB35HXAE43291919632805,"Hale, Adams and Kramer","12985 Aguilar Prairie South Joshuastad, NC 95834",932-76-9377,10%,"145,75","14,58","160,33",batch_1/invoice_216_color_B_245.pdf0.jpg
23152691,08/01/2015,Whitaker Ltd,"57724 Hall Flats Apt. 570 Robertsonstad, KS 16218",931-73-0965,GB71ALPL38952311779111,Stout-Miller,"80207 Samantha Streets Suite 926 Thomaschester, DE 30356",938-72-5881,10%,"4348,82","434,88","4783,70",batch_1/invoice_389.pdf0.jpg
22862792,04/19/2013,Robbins Inc,"8750 Hernandez Meadow Reedstad, OK 36367",981-74-8566,GB72GOHH30434227749615,"Coleman, Casey and Austin",Unit 8022 Box 1027 DPO AP 77029,956-77-3006,10%,"31270,71","3127,07","34397,78",batch_1/invoice_452_color_B_243.pdf0.jpg
11637316,03/21/2015,"Thornton, Franklin and Hamilton","5028 Judy Heights Suite 079 Justinburgh, DE 26071",998-77-7262,GB75IVMI30490349190719,"Farmer, Pennington and Osborn","614 Rodney Manor South Kristinberg, DE 43488",997-74-8995,10%,"3763,69","376,37","4140,06",batch_1/invoice_746.pdf0.jpg
72869097,03/23/2021,"Pierce, Barber and Howard","80030 Camacho Lights Apt. 890 Frankchester, NV 20713",919-71-0231,GB59FAAM47872627600247,Johnson-Jacobson,Unit 6228 Box 7257 DPO AA 89714,990-81-7412,10%,"637,93","63,79","701,72",batch_1/invoice_520.pdf0.jpg
33035917,11/26/2017,Harris Group,"090 Garrett Turnpike Wilsonport, SC 69851",980-70-0655,GBO5VBIY55486284281441,Hodge Inc,"PSC 2367, Box 5979 APO AP 77717",992-82-0533,10%,"9008,14","900,81","9908,95",batch_1/invoice_521.pdf0.jpg
